EV	PN EV	EV Book	Game	Prop	O/U	FD	DK	MGM	BV	PB	PN	Kambi
-28.0	-	500 FD	lithuania @ hungary	corners	u 5.5	-850/500	-	-	-	-899/475	-	-	-	-
-28.0	-	140 FD	england @ italy	game_shots_on_target	o 9.5	140	-	-	-	-	-	175/-286	-	-
-28.1	-	890 FD	peru @ argentina	1h_total	o 2.5	890/-1800	-	725/-1600	-	-	-	-	-	-
-28.3	-	850 DK	england @ italy	total	u 0.5	-1800/700	-2000/+850	-1200/675	-	-1499/750	-	-1667/800	-	-
-28.3	-	230 MGM	england @ italy	1h_dnb	u 	-	-	-350/230	-	-	-	-455/245	-	-
-28.6	-	700 PB	serbia @ montenegro	corners	o 12.5	580/-1300	-	-	-	700/-1399	-	-	-	-
-28.9	-	360 MGM	serbia @ montenegro	2h_dnb	u 	-	-	-650/360	-	-	-	-670/370	-	-
-29.0	-	900 FD	malta @ ukraine	home_total	o 4.5	900/-2500	'+750/-1600	-	-	800/-1499	-	850/-1667	-	-
-29.1	-	560 FD	paraguay @ bolivia	home_total	o 1.5	560/-1000	-	550/-1000	-	-	-	-	-	-
-29.2	-	540 FD	malta @ ukraine	corners	o 12.5	540/-1100	-	-	-	500/-1000	-	-	-	-
-29.2	-	540 FD	lithuania @ hungary	corners	o 12.5	540/-1100	-	-	-	500/-1000	-	-	-	-
-29.7	-	450 PB	england @ italy	spread	u 0.5	-	-800/+425	-	-	-750/450	-	-835/510	-	-
-29.9	-	950 PB	northern ireland @ slovenia	away_corners	o 7.5	730/-1800	-	-	-	950/-2247	-	-	-	-
-30.4	-	300 FD	san marino @ denmark	corners	u 8.5	-450/300	-	-	-	-	-	-560/350	-	-
-30.6	-30.6	380 MGM	uruguay @ brazil	1h_btts	o 	-	-	380/-650	-	-	427/-697	-	-	-
-30.6	-	1750 FD	sporting sj @ municipal grecia	1h_away_total	o 2.5	1750/-4500	-	-	'+1200/-3300	-	-	-	-	-
-30.7	-	700 PB	lithuania @ hungary	1h_spread	o -0.5	-	-	-	-	700/-1250	-	700/-1250	-	-
-30.7	-	380 MGM	caernarfon @ aberystwyth	total	u 1.5	-700/380	-700/+380	-650/380	-	-	-	-770/440	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-30.9	-	600 PB	england @ italy	away_corners	u 2.5	-1150/540	-	-	-	-1199/600	-	-	-	-
-31.2	-	750 PB	england @ italy	total	o 4.5	650/-1600	'+700/-1400	650/-1200	-	750/-1499	-	750/-1430	-	-
-31.4	-	240 PB	serbia @ montenegro	home_corners	u 1.5	-	-	-	-	-375/240	-	-455/310	-	-
-31.4	-	870 FD	malta @ ukraine	home_total	u 0.5	-2500/870	-2000/+800	-1400/725	-	-1499/800	-	-1667/800	-	-
-31.6	-	600 PB	serbia @ montenegro	away_corners	u 2.5	-1150/560	-	-	-	-1199/600	-	-	-	-
-31.6	-	500 DK	san marino @ denmark	home_total	u 2.5	-	-900/+500	-	-	-	-	-910/550	-	-
-31.8	-	740 FD	panama @ guatemala	total	u 0.5	-1450/740	-	-1400/675	-	-	-	-	-	-
-32.1	-	-390 FD	england @ italy	away_shots	o 12.5	-390	-	-	-	-	-	-143/100	-	-
-32.3	-	1040 FD	venezuela @ chile	1h_total	o 2.5	1040/-2000	-	850/-2000	-	-	-	-	-	-
-32.5	-32.5	425 MGM	paraguay @ bolivia	1h_dnb	u 	-	-	-700/425	-	-	-803/474	-	-	-
-32.6	-	750 PB	lithuania @ hungary	spread	o -0.5	-	'+650/-1600	-	-	750/-1399	-	800/-1250	-	-
-32.6	-	510 FD	lithuania @ hungary	home_corners	o 9.5	510/-1000	-	-	-	500/-1000	-	-	-	-
-32.6	-	870 FD	england @ italy	1h_total	o 2.5	870/-1600	-	725/-1600	-	850/-1664	-	800/-1667	-	-
-32.7	-	720 FD	el salvador @ martinique	total	u 0.5	-1350/720	-	-1400/650	-	-	-	-	-	-
-32.8	-	800 PB	malta @ ukraine	home_corners	u 2.5	-1600/660	-	-	-	-1664/800	-	-	-	-
-32.8	-	700 BV	haverfordwest @ penybont	away_total	o 2.5	-	'+600/-1400	-	'+700/-1400	-	-	-	1.0 - 2.7 - 3.7	1.3 - 1.4 - 2.8
-32.9	-	550 MGM	malta @ ukraine	1h_btts	o 	-	-	550/-1100	-	550/-1000	-	575/-1115	-	-
-33.0	-	620 FD	northern ireland @ slovenia	home_corners	o 7.5	620/-1450	-	-	-	600/-1199	-	-	-	-
-33.0	-	350 MGM	lithuania @ hungary	1h_dnb	o 	-	-	350/-600	-	-	-	370/-715	-	-
-33.1	-	650 PB	northern ireland @ slovenia	corners	o 12.5	580/-1300	-	-	-	650/-1250	-	-	-	-
-33.3	-	730 FD	serbia @ montenegro	corners	u 4.5	-1800/730	-	-	-	-1399/700	-	-	-	-
-33.3	-	600 DK	san marino @ denmark	home_total	o 7.5	-	'+600/-1200	-	-	-	-	650/-1115	-	-
-33.3	-	1240 FD	ecuador @ colombia	total	o 4.5	1240/-2400	-	900/-2500	-	-	-	-	-	-
-33.5	-	1000 FD	venezuela @ chile	total	o 4.5	1000/-2000	-	800/-2000	-	-	-	-	-	-
-33.8	-	380 MGM	lithuania @ hungary	2h_dnb	o 	-	-	380/-650	-	-	-	410/-770	-	-
-33.9	-33.9	360 MGM	peru @ argentina	1h_dnb	o 	-	-	360/-650	-	-	429/-701	-	-	-
-34.4	-	900 FD	england @ italy	away_total	o 3.5	900/-2500	'+800/-2000	-	-	850/-1664	-	800/-1667	-	-
-34.7	-	1000 FD	uruguay @ brazil	away_total	o 2.5	1000/-3000	-	850/-2000	-	-	-	-	-	-
-34.7	-	980 FD	panama @ guatemala	1h_total	o 2.5	980/-2000	-	800/-2000	-	-	-	-	-	-
-34.8	-	750 PB	serbia @ montenegro	spread	o -3.5	-	'+650/-1800	-	-	750/-1399	-	800/-1250	-	-
-34.9	-	675 MGM	malta @ ukraine	1h_dnb	o 	-	-	675/-1400	-	-	-	575/-1430	-	-
-35.1	-35.1	475 MGM	paraguay @ bolivia	1h_btts	o 	-	-	475/-800	-	-	531/-940	-	-	-
-35.2	-	8000 FD	sporting sj @ municipal grecia	1h_home_total	o 2.5	8000/-20000	-	-	'+1900/-20000	-	-	-	-	-
-35.3	-	950 PB	lithuania @ hungary	corners	u 4.5	-2000/750	-	-	-	-2247/950	-	-	-	-
-35.7	-	-260 FD	england @ italy	away_shots	o 13.5	-260	-	-	-	-	-	-104/-137	-	-
-35.9	-	1050 PB	malta @ ukraine	away_total	o 1.5	870/-2200	'+850/-2500	950/-2000	-	1050/-2247	-	850/-2000	-	-
-36.0	-	960 FD	venezuela @ chile	1h_home_total	o 1.5	960/-1800	-	800/-2000	-	-	-	-	-	-
-36.2	-	1200 FD	uruguay @ brazil	1h_away_total	o 1.5	1200/-2400	-	950/-2500	-	-	-	-	-	-
-36.2	-	1200 FD	ecuador @ colombia	1h_total	o 2.5	1200/-2400	-	950/-2500	-	-	-	-	-	-
-36.5	-	960 FD	el salvador @ martinique	1h_total	o 2.5	960/-1800	-	825/-2000	-	-	-	-	-	-
-36.8	-	2000 PB	malta @ ukraine	away_corners	o 6.5	1140/-4500	-	-	-	2000/-8929	-	-	-	-
-37.0	-	1100 PB	serbia @ montenegro	corners	o 13.5	830/-2400	-	-	-	1100/-3497	-	-	-	-
-37.1	-	900 FD	sporting sj @ municipal grecia	home_total	o 2.5	900/-2500	-	-	'+900/-1800	-	-	-	-	-
-37.2	-	750 PB	lithuania @ hungary	spread	u 3.5	-	-2000/+700	-	-	-1399/750	-	-1250/800	-	-
-37.5	-	810 FD	england @ italy	away_corners	o 9.5	810/-2400	-	-	-	800/-1664	-	-	-	-
-37.9	-	1050 PB	serbia @ montenegro	2h_total	o 3.5	-	-	825/-2000	-	1050/-2247	-	1000/-2500	-	-
-38.2	-38.2	425 MGM	venezuela @ chile	1h_btts	o 	-	-	425/-700	-	-	513/-894	-	-	-
-38.2	-	2000 PB	serbia @ montenegro	corners	o 14.5	1240/-4500	-	-	-	2000/-8929	-	-	-	-
-38.2	-	400 MGM	san marino @ denmark	2h_total	o 4.5	-	-	400/-650	-	-	-	500/-835	-	-
-38.2	-	1360 FD	paraguay @ bolivia	total	u 0.5	-3000/1360	-	-3000/1000	-	-	-	-	-	-
-38.3	-	1100 PB	northern ireland @ slovenia	total	o 4.5	850/-2500	'+1000/-2500	900/-2000	-	1100/-2994	-	1000/-2500	-	-
-38.7	-	3500 PB	serbia @ montenegro	corners	o 15.5	1800/-8000	-	-	-	3500/-29412	-	-	-	-
-39.1	-	590 FD	caernarfon @ aberystwyth	total	o 5.5	590/-1450	'+550/-1400	575/-1100	-	-	-	700/-1430	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-39.2	-	280 MGM	san marino @ denmark	1h_total	o 3.5	-	-	280/-450	-	-	-	375/-625	-	-
-39.2	-	1300 PB	northern ireland @ slovenia	spread	u 2.5	-	-	-	-	-3497/1300	-	-2500/1500	-	-
-39.4	-	1000 FD	northern ireland @ slovenia	away_total	o 2.5	1000/-3000	'+850/-2500	-	-	1000/-2000	-	950/-2000	-	-
-39.4	-	1480 FD	lithuania @ hungary	1h_home_total	o 2.5	1480/-3500	-	1050/-3000	-	1300/-3497	-	-	-	-
-39.9	-	800 PB	lithuania @ hungary	home_corners	o 10.5	730/-1800	-	-	-	800/-1664	-	-	-	-
-40.1	-	1000 PB	malta @ ukraine	2h_total	o 3.5	-	-	825/-2000	-	1000/-2000	-	950/-2500	-	-
-40.3	-	3500 PB	northern ireland @ slovenia	away_corners	o 9.5	2000/-8000	-	-	-	3500/-29412	-	-	-	-
-40.5	-	1000 DK	lithuania @ hungary	total	u 0.5	-2500/850	-3000/+1000	-2000/875	-	-2000/900	-	-2500/1000	-	-
-40.7	-	4000 PB	malta @ ukraine	1h_away_total	o 1.5	3600/-8000	-	-	-	4000/-25000	-	-	-	-
-41.0	-	850 PB	serbia @ montenegro	away_corners	o 9.5	730/-2000	-	-	-	850/-1748	-	-	-	-
-41.0	-	850 PB	malta @ ukraine	corners	o 13.5	730/-2000	-	-	-	850/-1748	-	-	-	-
-41.1	-	1100 FD	uruguay @ brazil	home_total	o 3.5	1100/-4000	-	950/-2500	-	-	-	-	-	-
-41.6	-	1140 FD	northern ireland @ slovenia	1h_away_total	o 1.5	1140/-2400	-	-	-	1100/-2500	-	-	-	-
-41.7	-	600 MGM	haverfordwest @ penybont	total	o 4.5	590/-1450	'+600/-1400	600/-1200	-	-	-	-	1.0 - 2.7 - 3.7	1.3 - 1.4 - 2.8
-41.8	-	1000 PB	northern ireland @ slovenia	corners	o 13.5	810/-2400	-	-	-	1000/-2500	-	-	-	-
-42.0	-	1100 FD	northern ireland @ slovenia	1h_total	o 2.5	1100/-2000	-	900/-2500	-	1100/-2500	-	1000/-2500	-	-
-42.5	-42.5	475 MGM	ecuador @ colombia	1h_btts	o 	-	-	475/-900	-	-	588/-1084	-	-	-
-42.7	-	950 MGM	ad municipal liberia @ santos de guapiles	total	u 0.5	-2400/730	-	-2500/950	-	-	-	-	-	-
-42.8	-	2100 FD	peru @ argentina	total	o 5.5	2100/-5000	-	1450/-5000	-	-	-	-	-	-
-43.1	-	1200 DK	serbia @ montenegro	total	u 0.5	-3300/900	-5000/+1200	-2500/950	-	-2500/1000	-	-3335/1200	-	-
-43.3	-	1150 MGM	deportivo saprissa @ puntarenas	total	u 0.5	-3000/790	-	-5000/1150	-	-	-	-	-	-
-43.5	-	1100 PB	northern ireland @ slovenia	1h_spread	u 1.5	-	-	-	-	-2500/1100	-	-2500/1100	-	-
-43.6	-43.6	550 MGM	peru @ argentina	1h_btts	o 	-	-	550/-1000	-	-	660/-1278	-	-	-
-43.6	-	1800 PB	northern ireland @ slovenia	corners	o 14.5	1200/-4500	-	-	-	1800/-6993	-	-	-	-
-43.6	-	1050 PB	england @ italy	2h_home_total	o 1.5	-	-	950/-2500	-	1050/-2247	-	-	-	-
-43.7	-	1400 PB	serbia @ montenegro	away_corners	o 10.5	1020/-3500	-	-	-	1400/-4484	-	-	-	-
-43.7	-	1360 FD	serbia @ montenegro	1h_away_total	o 2.5	1360/-3000	-	1000/-3000	-	1300/-3497	-	-	-	-
-43.8	-	950 PB	lithuania @ hungary	home_corners	u 2.5	-2400/780	-	-	-	-2247/950	-	-	-	-
-43.9	-	1100 PB	malta @ ukraine	total	o 5.5	900/-3300	'+1000/-2500	875/-2000	-	1100/-2994	-	1050/-3335	-	-
-44.1	-	800 PB	lithuania @ hungary	corners	o 13.5	730/-2000	-	-	-	800/-1664	-	-	-	-
-44.1	-	1300 PB	lithuania @ hungary	2h_total	o 3.5	-	-	1000/-3000	-	1300/-3497	-	1150/-3335	-	-
-44.5	-	950 PB	england @ italy	corners	o 13.5	810/-2400	-	-	-	950/-2247	-	-	-	-
-44.7	-	680 FD	deportivo saprissa @ puntarenas	away_total	u 0.5	-1400/680	-1800/+600	-	-	-	-	-	-	-
-45.7	-	1200 PB	serbia @ montenegro	2h_home_total	o 1.5	-	-	1050/-3000	-	1200/-2994	-	-	-	-
-45.9	-	950 BV	caernarfon @ aberystwyth	home_total	o 2.5	-	'+800/-2500	-	'+950/-1900	-	-	-	1.6 - 1.8 - 3.3	0.6 - 1.4 - 2.0
-46.5	-	1100 PB	serbia @ montenegro	total	o 5.5	900/-3300	'+1100/-3000	950/-2000	-	1100/-3497	-	1100/-3335	-	-
-47.1	-	1200 FD	ecuador @ colombia	home_total	o 2.5	1200/-4500	-	1150/-3000	-	-	-	-	-	-
-47.3	-	900 PB	northern ireland @ slovenia	corners	u 4.5	-2400/820	-	-	-	-2000/900	-	-	-	-
-47.3	-	900 PB	malta @ ukraine	corners	u 4.5	-2400/820	-	-	-	-2000/900	-	-	-	-
-47.7	-	1100 PB	northern ireland @ slovenia	home_corners	o 8.5	900/-3000	-	-	-	1100/-3497	-	-	-	-
-48.2	-	1140 FD	guyana @ puerto rico	total	u 0.5	-2400/1140	-	-3000/1050	-	-	-	-	-	-
-48.3	-	1600 PB	northern ireland @ slovenia	away_corners	o 8.5	1100/-4500	-	-	-	1600/-5988	-	-	-	-
-49.6	-	1800 FD	uruguay @ brazil	total	o 5.5	1800/-4500	-	1350/-5000	-	-	-	-	-	-
-49.6	-	1800 PB	england @ italy	1h_home_total	o 1.5	1750/-4500	-	1400/-5000	-	1800/-6993	-	-	-	-
-49.9	-	950 MGM	san marino @ denmark	1h_btts	o 	-	-	950/-2500	-	-	-	1050/-2500	-	-
-49.9	-	850 PB	england @ italy	corners	u 4.5	-2400/820	-	-	-	-1748/850	-	-	-	-
-50.0	-	1600 PB	england @ italy	corners	o 14.5	1240/-4500	-	-	-	1600/-5988	-	-	-	-
-50.8	-	1500 DK	san marino @ denmark	total	u 1.5	-8000/1200	-20000/+1500	-3000/1100	-	-	-	-	-	-
-50.9	-	1200 PB	malta @ ukraine	corners	o 14.5	1000/-3500	-	-	-	1200/-4000	-	-	-	-
-51.2	-	1200 PB	lithuania @ hungary	corners	o 14.5	1020/-3500	-	-	-	1200/-4000	-	-	-	-
-51.3	-	2800 PB	northern ireland @ slovenia	corners	o 15.5	1900/-8000	-	-	-	2800/-14925	-	-	-	-
-51.3	-	800 DK	deportivo saprissa @ puntarenas	total	o 5.5	750/-2400	'+800/-4000	-	-	-	-	-	-	-
-52.1	-	1650 FD	peru @ argentina	1h_home_total	o 2.5	1650/-4500	-	1200/-5000	-	-	-	-	-	-
-52.4	-	1200 DK	malta @ ukraine	total	u 0.5	-4000/950	-5000/+1200	-2500/1050	-	-3497/1100	-	-5000/1300	-	-
-52.5	-	700 MGM	san marino @ denmark	2h_btts	o 	-	-	700/-1400	-	-	-	850/-2000	-	-
-53.3	-	1300 FD	serbia @ montenegro	away_total	o 4.5	1300/-5000	'+1100/-5000	-	-	1300/-3497	-	1300/-3335	-	-
-53.3	-	750 MGM	malta @ ukraine	2h_dnb	o 	-	-	750/-1600	-	-	-	650/-2500	-	-
-53.3	-	2100 FD	malta @ ukraine	1h_total	o 3.5	2100/-5000	-	1400/-5000	-	2000/-8000	-	-	-	-
-53.8	-	1800 PB	england @ italy	home_total	o 2.5	1400/-6000	-	1500/-5000	-	1800/-6993	-	-	-	-
-54.0	-	950 PB	malta @ ukraine	home_corners	o 10.5	890/-3000	-	-	-	950/-2247	-	-	-	-
-54.4	-	1100 PB	lithuania @ hungary	away_corners	o 5.5	980/-3500	-	-	-	1100/-3497	-	-	-	-
-55.2	-	1900 PB	northern ireland @ slovenia	home_corners	o 9.5	1500/-6000	-	-	-	1900/-8000	-	-	-	-
-56.0	-	1600 PB	lithuania @ hungary	total	o 5.5	1100/-6600	'+1300/-6000	1150/-3000	-	1600/-5988	-	1400/-10000	-	-
-56.3	-	2500 PB	england @ italy	corners	o 15.5	1900/-8000	-	-	-	2500/-12500	-	-	-	-
-56.3	-	1400 PB	england @ italy	away_corners	o 10.5	1280/-4500	-	-	-	1400/-4484	-	-	-	-
-57.1	-	1500 FD	ecuador @ colombia	away_total	o 3.5	1500/-7000	-	1300/-5000	-	-	-	-	-	-
-57.5	-	1000 DK	san marino @ denmark	total	o 8.5	-	'+1000/-2500	-	-	-	-	1050/-3335	-	-
-57.7	-	1100 PB	malta @ ukraine	spread	u 4.5	-	-4000/+900	-	-	-2500/1100	-	-	-	-
-57.9	-	2500 PB	lithuania @ hungary	away_corners	o 6.5	2200/-8000	-	-	-	2500/-12500	-	-	-	-
-57.9	-	2200 PB	lithuania @ hungary	1h_away_total	o 1.5	2100/-5000	-	1750/-12500	-	2200/-10000	-	-	-	-
-58.0	-	1500 PB	england @ italy	2h_total	o 3.5	-	-	1200/-5000	-	1500/-5000	-	1600/-5000	-	-
-58.2	-	2000 PB	serbia @ montenegro	1h_home_total	o 1.5	1900/-5000	-	1550/-10000	-	2000/-8000	-	-	-	-
-58.4	-	1420 FD	ecuador @ colombia	1h_home_total	o 1.5	1420/-3500	-	1200/-5000	-	-	-	-	-	-
-59.3	-	2200 PB	malta @ ukraine	corners	o 15.5	1550/-8000	-	-	-	2200/-10000	-	-	-	-
-59.3	-	1500 PB	lithuania @ hungary	home_total	o 4.5	1400/-6000	'+1200/-10000	-	-	1500/-5000	-	1400/-3335	-	-
-59.4	-	1400 PB	lithuania @ hungary	2h_away_total	o 1.5	-	-	1250/-5000	-	1400/-4000	-	-	-	-
-61.6	-	450 MGM	san marino @ denmark	1h_total	u 0.5	-	-	-750/450	-	-	-	-1667/750	-	-
-62.0	-	675 MGM	san marino @ denmark	1h_total	o 4.5	-	-	675/-1400	-	-	-	950/-2500	-	-
-62.8	-	2000 PB	lithuania @ hungary	corners	o 15.5	1550/-8000	-	-	-	2000/-8929	-	-	-	-
-62.8	-	2000 PB	england @ italy	total	o 5.5	1200/-8000	'+1600/-20000	1500/-5000	-	2000/-8929	-	1900	-	-
-63.4	-	1400 PB	england @ italy	spread	o -3.5	-	'+1100/-20000	-	-	1400/-4000	-	1400/-3335	-	-
-63.5	-	2100 FD	england @ italy	1h_away_total	o 2.5	2100/-5000	-	-	-	2000/-8000	-	-	-	-
-64.3	-	2300 FD	serbia @ montenegro	1h_total	o 3.5	2300/-6000	-	1650/-10000	-	2000/-8929	-	-	-	-
-66.4	-	2000 PB	serbia @ montenegro	home_total	o 2.5	1500/-7000	-	1700/-10000	-	2000/-8929	-	2000/-10000	-	-
-66.4	-	2200 FD	paraguay @ bolivia	1h_total	o 3.5	2200/-6000	-	1650/-10000	-	-	-	-	-	-
-66.6	-	3200 FD	paraguay @ bolivia	total	o 6.5	3200/-8000	-	1900/-15000	-	-	-	-	-	-
-66.6	-	2200 PB	northern ireland @ slovenia	2h_total	o 3.5	-	-	1550/-10000	-	2200/-10000	-	1800/-10000	-	-
-67.2	-	2200 MGM	paraguay @ bolivia	home_total	o 2.5	1800/-10000	-	2200/-50000	-	-	-	-	-	-
-67.3	-	5000 PB	northern ireland @ slovenia	1h_home_total	o 2.5	4900/-20000	-	-	-	5000/-40000	-	-	-	-
-67.4	-	2200 PB	northern ireland @ slovenia	home_total	o 3.5	1700/-10000	-	1650/-10000	-	2200/-10000	-	2200/-10000	-	-
-67.6	-	4600 FD	malta @ ukraine	1h_home_total	o 3.5	4600/-8000	-	-	-	3500/-20000	-	-	-	-
-68.2	-	2500 PB	lithuania @ hungary	away_total	o 2.5	1700/-10000	-	2000/-15000	-	2500/-12500	-	-	-	-
-70.3	-	2700 FD	lithuania @ hungary	1h_total	o 3.5	2700/-8000	-	1800/-15000	-	2500/-12500	-	-	-	-
-71.2	-	3300 FD	serbia @ montenegro	total	o 6.5	3300/-30000	-	2000/-15000	-	3000/-20000	-	-	-	-
-71.4	-	2700 FD	uruguay @ brazil	1h_home_total	o 2.5	2700/-8000	-	1850/-15000	-	-	-	-	-	-
-72.4	-	2600 FD	venezuela @ chile	total	o 5.5	2600/-6000	-	1850/-15000	-	-	-	-	-	-
-72.4	-	2200 PB	northern ireland @ slovenia	2h_home_total	o 2.5	-	-	1750/-12500	-	2200/-10000	-	-	-	-
-72.7	-	2500 PB	malta @ ukraine	total	o 6.5	2000/-25000	-	1850/-10000	-	2500/-12500	-	-	-	-
-73.1	-	1200 FD	deportivo saprissa @ puntarenas	away_total	o 4.5	1200/-4500	'+900/-8000	-	-	-	-	-	-	-
-73.9	-	1700 MGM	venezuela @ chile	away_total	o 3.5	1700/-10000	-	1700/-10000	-	-	-	-	-	-
-77.7	-	4600 FD	northern ireland @ slovenia	1h_total	o 3.5	4600/-8000	-	-	-	4500/-29412	-	-	-	-
-79.0	-	2800 PB	northern ireland @ slovenia	total	o 5.5	2000/-25000	-	2000/-20000	-	2800/-14925	-	-	-	-
-79.5	-	2500 PB	england @ italy	away_total	o 4.5	2000/-20000	-	-	-	2500/-12500	-	-	-	-
-80.0	-	2400 FD	paraguay @ bolivia	1h_home_total	o 1.5	2400/-6000	-	1900/-20000	-	-	-	-	-	-
-80.1	-	3200 FD	england @ italy	1h_total	o 3.5	3200/-8000	-	2200/-50000	-	3000/-17241	-	-	-	-
-81.1	-	6000 PB	england @ italy	total	o 6.5	4000/-50000	-	-	-	6000/-76923	-	-	-	-
-83.4	-	2000 MGM	venezuela @ chile	home_total	o 3.5	2000/-20000	-	2000/-25000	-	-	-	-	-	-
-83.7	-	5000 PB	malta @ ukraine	away_total	o 2.5	3500/-50000	-	-	-	5000/-40000	-	-	-	-
-84.1	-	3100 FD	peru @ argentina	1h_away_total	o 1.5	3100/-8000	-	2000/-35000	-	-	-	-	-	-
-84.6	-	3000 FD	ecuador @ colombia	total	o 5.5	3000/-8000	-	2000/-35000	-	-	-	-	-	-
-84.7	-	4500 PB	northern ireland @ slovenia	away_total	o 3.5	3000/-50000	-	-	-	4500/-29412	-	-	-	-
-85.2	-	9000 PB	northern ireland @ slovenia	total	o 6.5	5000/-100000	-	-	-	9000/-142857	-	-	-	-
-85.5	-	2900 FD	uruguay @ brazil	1h_total	o 3.5	2900/-8000	-	2200/-35000	-	-	-	-	-	-
-85.6	-	8000 FD	malta @ ukraine	total	o 7.5	8000/-100000	-	-	-	7000/-83333	-	-	-	-
-87.1	-	2500 PB	malta @ ukraine	2h_away_total	o 1.5	-	-	2000/-35000	-	2500/-12500	-	-	-	-
-88.0	-	8000 FD	serbia @ montenegro	total	o 7.5	8000/-100000	-	-	-	8000/-100000	-	-	-	-
-89.6	-	4000 FD	lithuania @ hungary	total	o 6.5	4000/-50000	-	2500/-100000	-	4000/-50000	-	-	-	-
-92.3	-	3800 FD	peru @ argentina	1h_total	o 3.5	3800/-8000	-	2200/-100000	-	-	-	-	-	-
